ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
HDG,4,2016,7.4,1.6,10.1,,0.227,0.049,65,435,31,6.0,1439.0,6625.0,,,,,,0.166,,,0.4,1.6,0.6,1.594,5648,0.296,0.159,0.156,1.5,0.4,4.2,0.4,6.0,1520,0.427,0.335,468,5.6,-1.139,0.4,1.2,0.159,1.2,,,,,,,,,2.8,,0.603,0.092,
HDG,3,2016,19.1,1.7,15.0,,0.094,0.022,49,520,29,3.2,555.0,6066.0,,,,,,0.169,,,0.4,1.4,0.6,-0.464,3525,0.31,0.227,-0.002,1.6,0.4,5.3,0.5,5.9,1099,0.49,0.41,540,7.5,-0.749,0.3,-19.7,0.227,0.2,,,,,,,,,2.8,,-0.104,0.023,
HDG,2,2016,10.1,1.8,14.7,,0.184,0.043,39,422,30,1.2,1034.0,5929.0,,,,,,0.186,,,0.4,1.5,0.5,0.258,3934,0.293,0.185,0.181,1.6,0.5,5.0,0.6,5.4,1101,0.284,0.243,431,9.3,-0.501,0.4,1.2,0.185,1.2,,,,,,,,,2.4,,0.37,-0.021,
HDG,1,2016,11.6,1.6,18.3,,0.146,0.049,39,317,36,-0.2,822.0,6055.0,,,,,,0.329,,,0.8,2.0,0.7,-0.009,2871,0.107,-0.026,0.029,0.7,0.3,2.7,0.3,3.0,1038,0.166,0.117,321,9.3,-0.815,0.6,1.0,-0.026,-1.2,,,,,,,,,1.3,,-0.022,0.004,
HDG,4,2015,13.6,1.9,9.5,,0.148,0.052,64,236,46,5.4,830.0,6031.0,,,,,,0.325,,,0.8,2.2,1.2,-0.206,2934,0.123,0.082,0.07,0.6,0.3,2.2,0.2,3.1,1183,0.447,0.34,254,5.7,-0.861,0.6,1.3,0.082,1.1,,,,,,,,,1.3,,-0.255,0.043,
HDG,3,2015,9.3,1.7,7.4,,0.199,0.075,30,256,43,68.6,1046.0,5785.0,,,,,,0.397,,,1.1,1.5,0.6,0.338,3938,0.179,0.161,0.103,0.2,0.1,0.4,3.4,2.5,569,0.164,0.109,243,12.2,-0.509,0.8,1.5,0.161,1.0,,,,,,,,,0.9,,0.308,0.085,
HDG,2,2015,14.3,2.1,8.5,,0.159,0.054,43,392,66,-0.8,781.0,5330.0,,,,,,0.337,,,0.8,1.4,0.5,-0.01,3010,0.154,0.013,0.101,0.1,0.0,0.3,3.1,3.0,483,0.271,0.182,370,8.4,-0.631,0.5,1.0,0.013,8.2,,,,,,,,,1.2,,-0.035,0.455,
HDG,1,2015,13.2,2.8,9.7,,0.162,0.054,38,306,47,-0.1,789.0,3663.0,,,,,,0.239,,,0.6,1.3,0.6,-0.053,3119,0.159,-0.004,0.039,0.2,0.1,0.7,150.2,4.2,455,0.503,0.238,298,9.5,-0.246,0.6,2.4,-0.004,-26.7,,,,,,,,,1.6,,-0.051,-0.088,
HDG,4,2014,,,7.6,,0.174,0.06,67,245,56,-642.6,834.0,4017.0,,,,,,0.3,,,0.7,1.4,0.7,0.349,3287,0.199,0.155,0.104,0.1,0.0,0.5,23.3,3.3,473,0.445,0.209,257,5.4,-0.148,0.7,1.5,0.155,1.0,,,,,,,,,1.4,,0.372,0.115,
HDG,3,2014,,,10.0,,0.134,0.047,34,269,41,122.5,618.0,3603.0,,,,,,0.267,,,0.6,1.3,0.5,0.028,2396,0.206,0.138,0.12,0.0,0.0,0.7,14.8,3.7,409,0.383,0.166,262,10.8,-0.555,0.7,1.5,0.138,1.3,,,,,,,,,1.6,,-0.115,-0.066,
HDG,2,2014,,,9.4,,0.141,0.048,35,263,52,5.4,601.0,3858.0,,,,,,0.294,,,0.6,1.3,0.5,-0.058,2708,0.078,0.032,0.038,0.0,0.0,0.9,59.6,3.4,365,0.494,0.219,245,10.5,-0.084,0.8,1.5,0.032,1.7,,,,,,,,,1.8,,-0.004,-0.01,
HDG,1,2014,,,9.3,,0.151,0.05,53,329,47,3.1,638.0,3899.0,,,,,,0.279,,,0.5,1.3,0.5,0.068,2718,0.104,0.033,0.062,0.1,0.0,1.4,27.7,3.6,362,0.399,0.195,335,6.9,-0.826,0.6,1.3,0.033,2.5,,,,,,,,,2.0,,0.034,0.014,
HDG,4,2013,,,7.0,,0.134,0.046,101,310,48,5.7,597.0,3846.0,,,,,,0.268,,,0.5,1.2,0.6,-0.192,2629,0.131,0.084,0.061,0.2,0.1,1.6,61.3,3.7,352,0.408,0.302,362,3.6,-0.561,0.6,1.5,0.084,1.1,,,,,,,,,2.1,,0.303,-0.041,
HDG,3,2013,,,7.0,,0.171,0.063,53,330,42,-30.8,739.0,4009.0,,,,,,0.314,,,0.6,1.8,0.7,0.241,2017,0.203,0.161,0.101,0.3,0.1,2.0,4.1,3.2,662,0.261,0.326,341,6.9,-0.183,0.6,1.6,0.161,1.0,,,,,,,,,1.8,,0.32,0.093,
HDG,2,2013,,,12.0,,0.151,0.054,48,300,57,-0.2,595.0,3667.0,,,,,,0.313,,,0.6,1.3,0.4,0.22,1528,0.121,-0.019,0.188,0.4,0.1,3.8,1.8,3.2,316,0.153,0.178,291,7.6,-0.494,0.6,1.6,-0.019,-15.6,,,,,,,,,1.8,,0.105,0.021,
HDG,1,2013,,,13.2,,0.122,0.046,71,271,54,2.1,488.0,3592.0,,,,,,0.313,,,0.6,1.4,0.5,0.019,1383,0.113,0.05,0.035,0.5,0.2,4.1,3.5,3.2,384,0.055,0.06,288,5.1,-0.13,0.7,1.8,0.05,1.3,,,,,,,,,1.8,,0.091,-0.118,
HDG,4,2012,,,14.6,,0.107,0.043,113,265,62,5.8,479.0,4073.0,,,,,,0.342,,,0.7,1.4,0.6,-0.461,1268,0.106,0.058,0.119,0.4,0.2,3.8,2.6,2.9,378,0.121,0.132,316,3.2,-0.115,0.6,1.2,0.058,2.5,,,,,,,,,1.5,,-0.694,0.092,
HDG,3,2012,,,4.5,,0.225,0.085,63,247,50,13.9,889.0,3731.0,,,,,,0.354,,,0.7,1.3,0.5,-0.058,4138,0.08,0.052,0.024,0.3,0.1,0.8,3.4,2.8,303,0.109,0.113,260,5.8,-0.127,0.8,2.2,0.052,1.0,,,,,,,,,1.4,,-0.178,0.089,
HDG,2,2012,,,4.3,,0.251,0.086,67,270,59,-4.8,944.0,3426.0,,,,,,0.326,,,0.6,1.4,0.5,-0.05,5031,0.08,-0.026,0.016,0.5,0.2,0.8,2.4,3.1,319,0.156,0.129,277,5.5,-0.044,0.7,2.2,-0.026,-1.4,,,,,,,,,1.6,,-0.303,-0.059,
HDG,1,2012,,,3.8,,0.257,0.1,69,259,22,6.7,993.0,3642.0,,,,,,0.368,,,0.8,1.7,0.7,-0.042,7214,0.115,0.032,0.043,0.3,0.1,0.6,1.4,2.7,521,0.072,0.059,306,5.3,-0.118,0.7,1.8,0.032,2.4,,,,,,,,,1.3,,0.017,-0.07,
HDG,4,2011,,,2.3,,0.255,0.107,97,242,41,,1037.0,3917.0,,,,,,0.378,,,0.8,1.8,0.9,0.665,7093,0.248,0.213,0.188,0.2,0.1,0.3,2.0,2.6,637,0.139,0.205,298,3.7,-0.227,0.7,1.4,0.213,1.2,,,,,,,,,1.3,,0.694,0.165,
HDG,3,2011,,,4.2,,0.17,0.062,83,349,49,14.2,623.0,3362.0,,,,,,0.328,,,0.6,1.5,0.8,-0.336,4186,0.137,0.095,0.052,0.1,0.0,0.7,3.8,3.1,502,0.108,0.108,382,4.4,-1.508,0.5,1.8,0.095,1.0,,,,,,,,,1.7,,-0.285,0.014,
HDG,2,2011,,,4.3,,0.281,0.097,120,549,43,11.9,938.0,3317.0,,,,,,0.288,,,0.5,1.4,0.7,-0.299,5851,0.224,0.124,0.12,0.0,0.0,0.1,3.1,3.5,469,0.103,0.085,627,3.0,-1.666,0.4,1.8,0.124,1.7,,,,,,,,,2.0,,-0.611,0.0,
HDG,1,2011,,,5.3,,0.422,0.156,68,384,6,0.3,1339.0,3316.0,,,,,,0.332,,,0.6,1.6,0.9,-0.192,15039,0.395,0.004,0.434,0.1,0.0,0.2,0.2,3.0,530,0.073,0.031,447,5.3,-1.87,0.6,1.4,0.004,136.9,,,,,,,,,1.6,,-0.24,-0.026,
ANV,3,2022,4.9,1.0,6.4,,0.234,0.118,56,215,23,6.5,4882.0,22833.0,,,,,,0.51,,,1.0,1.3,0.4,0.273,6349.0,0.232,0.136,0.097,0.7,0.4,2.6,12.7,2.0,834,0.018,0.017,249,6.5,-0.278,0.9,0.9,0.136,0.8,,,,,,,,,1.0,,0.284,0.043,
ANV,2,2022,13.4,2.3,9.8,,0.187,0.092,60,225,35,12.4,3835.0,21890.0,,,,,,0.501,,,1.0,1.3,0.5,0.801,4946.0,0.351,0.232,0.186,0.8,0.4,3.5,12.7,2.0,790,0.005,0.004,250,6.1,-0.348,0.8,0.9,0.232,0.9,,,,,,,,,1.0,,0.678,0.095,
ANV,1,2022,19.9,2.1,20.7,,0.11,0.055,62,208,32,11.3,2129.0,19997.0,,,,,,0.499,,,1.0,1.3,0.6,1.117,2948.0,0.294,0.203,0.169,0.8,0.4,5.3,10.2,2.0,741,0.012,0.005,238,5.9,-0.339,0.8,0.9,0.203,1.0,,,,,,,,,1.0,,0.742,0.089,
ANV,4,2021,32.0,1.8,34.4,,0.055,0.026,54,228,41,2.7,1005.0,18365.0,,,,,,0.478,,,0.9,1.2,0.5,-0.205,1693.0,0.193,0.088,0.051,0.9,0.4,9.0,8.7,2.1,580,0.018,0.008,241,6.8,-0.314,0.7,0.8,0.088,0.8,,,,,,,,,1.1,,0.005,-0.031,
ANV,3,2021,22.0,1.5,27.6,,0.067,0.035,74,235,35,-0.6,1264.0,18944.0,,,,,,0.499,,,1.0,1.3,0.5,-0.249,1684.0,0.105,,,0.9,0.4,8.2,11.1,2.0,649,0.003,0.002,274,4.9,-0.776,0.7,,,1.8,,,,,,,,,1.0,,-0.235,-0.005,
ANV,2,2021,19.8,1.7,22.5,,0.09,0.047,75,222,25,1.6,1683.0,19047.0,,,,,,0.48,,,0.9,1.2,0.5,-0.038,2200.0,0.129,0.042,0.022,0.9,0.4,6.2,15.4,2.1,598,0.012,0.007,272,4.9,-0.785,0.8,1.0,0.042,0.5,,,,,,,,,1.1,,0.012,0.01,
ANV,1,2021,12.7,1.2,18.8,,0.092,0.049,87,245,32,4.1,1749.0,18861.0,,,,,,0.497,,,1.0,1.3,0.4,0.101,2174.0,0.202,0.125,0.09,0.8,0.4,6.0,10.1,2.0,620,0.026,0.019,301,4.2,-0.749,0.7,0.9,0.125,0.8,,,,,,,,,1.0,,0.142,0.027,
ANV,4,2020,15.3,1.3,16.9,,0.086,0.045,74,215,35,4.9,1588.0,18357.0,,,,,,0.483,,,0.9,1.2,0.4,-0.355,1904.0,0.178,0.098,0.092,0.8,0.4,6.5,10.6,2.1,445,0.019,0.016,254,4.9,-0.735,0.8,0.9,0.098,1.1,,,,,,,,,1.1,,-0.363,-0.017,
ANV,3,2020,7.2,1.0,11.1,,0.137,0.075,69,189,31,4.1,2463.0,18677.0,,,,,,0.547,,,1.2,1.4,0.4,-0.265,2990.0,0.132,0.068,0.05,0.6,0.3,3.7,62.6,1.8,716,0.016,0.013,227,5.3,-0.402,0.9,0.8,0.068,0.9,,,,,,,,,0.8,,-0.246,0.017,
ANV,2,2020,4.6,0.8,7.3,,0.195,0.109,67,162,26,2.5,3350.0,18362.0,,,,,,0.585,,,1.4,1.5,0.5,-0.221,3965.0,0.102,0.047,0.036,0.5,0.3,2.5,57.5,1.7,850,0.047,0.043,203,5.5,-0.481,1.1,0.8,0.047,0.9,,,,,,,,,0.7,,-0.204,-0.039,
ANV,1,2020,2.6,0.6,5.6,,0.243,0.145,75,149,15,3.9,4303.0,19110.0,,,,,,0.582,,,1.4,1.6,0.5,-0.223,4982.0,0.15,0.066,0.053,0.6,0.3,1.9,67.7,1.7,977,0.004,0.004,209,4.9,-0.55,1.2,0.8,0.066,1.0,,,,,,,,,0.7,,-0.219,0.018,
ANV,4,2019,3.7,1.1,4.4,,0.333,0.186,40,135,14,15.4,5538.0,18769.0,,,,,,0.577,,,1.4,1.6,0.6,-0.123,6377.0,0.221,0.167,0.143,0.6,0.3,1.6,63.9,1.7,959,0.01,0.012,160,9.2,-0.795,1.2,1.3,0.167,1.1,,,,,,,,,0.7,,-0.129,0.09,
ANV,3,2019,3.7,1.4,4.6,,0.429,0.224,35,138,14,13.0,6316.0,17213.0,,,,,,0.547,,,1.2,1.4,0.6,0.051,7320.0,0.21,0.159,0.136,0.7,0.4,1.5,89.9,1.8,743,0.005,0.004,159,10.6,-1.334,1.2,1.1,0.159,1.0,,,,,,,,,0.8,,0.057,0.075,
ANV,2,2019,4.1,1.5,5.1,,0.44,0.215,37,132,22,15.7,6012.0,16013.0,,,,,,0.529,,,1.1,1.4,0.6,0.055,6927.0,0.211,0.161,0.144,0.6,0.3,1.6,454.4,1.9,689,0.005,0.003,147,9.8,-1.125,1.2,1.2,0.161,1.0,,,,,,,,,0.9,,0.065,-0.018,
ANV,1,2019,3.9,1.4,5.5,,0.409,0.226,39,108,21,24.4,5698.0,16308.0,,,,,,0.612,,,1.6,1.6,0.8,0.207,6503.0,0.305,0.245,0.22,0.5,0.3,1.4,159.6,1.6,827,0.003,0.002,126,9.3,-0.417,1.3,1.2,0.245,1.0,,,,,,,,,0.6,,0.173,0.122,
ANV,4,2018,5.1,1.7,6.7,,0.371,0.196,44,102,12,28.5,4719.0,14536.0,,,,,,0.54,,,1.2,1.3,0.7,0.722,5542.0,0.312,0.253,0.214,0.7,0.4,1.7,131.4,1.9,523,0.037,0.021,135,8.3,-0.749,1.3,1.2,0.253,1.0,,,,,,,,,0.9,,0.702,0.191,
ANV,3,2018,6.8,1.5,11.6,,0.241,0.121,41,115,14,11.5,2741.0,12203.0,,,,,,0.488,,,1.0,1.3,0.7,0.303,3256.0,0.16,0.124,0.109,0.9,0.4,2.9,92.4,2.0,419,0.047,0.021,143,8.8,-0.503,1.2,1.1,0.124,1.0,,,,,,,,,1.0,,-0.066,0.079,
ANV,2,2018,8.8,1.6,9.6,,0.195,0.09,53,135,15,8.8,2104.0,11305.0,,,,,,0.442,,,0.8,1.2,0.6,0.471,3487.0,0.143,0.136,0.13,1.1,0.5,4.2,93.1,2.3,361,0.016,0.012,173,6.9,-0.647,1.1,1.1,0.136,1.1,,,,,,,,,1.3,,0.177,-0.025,
ANV,1,2018,13.5,1.7,12.6,,0.129,0.062,56,135,28,10.7,1430.0,11590.0,,,,,,0.488,,,0.9,0.9,0.3,0.39,2962.0,0.17,0.117,0.093,0.8,0.4,4.4,20.8,2.0,-150,0.004,0.003,163,6.5,-1.353,1.1,1.2,0.117,0.9,,,,,,,,,1.1,,0.212,0.063,
ANV,4,2017,8.6,0.8,18.8,,0.097,0.046,59,148,27,5.4,1029.0,10904.0,,,,,,0.515,,,1.1,1.1,0.4,0.477,2445.0,0.165,0.075,0.053,0.8,0.4,5.3,13.5,1.9,69,0.019,0.008,180,6.2,-0.7,1.0,1.2,0.075,0.9,,,,,,,,,0.9,,0.201,0.034,
ANV,3,2017,10.5,0.7,13.8,,0.067,0.032,52,154,18,4.5,696.0,10550.0,,,,,,0.524,,,1.1,1.2,0.4,-0.506,2035.0,0.123,0.076,0.045,0.8,0.4,6.4,10.0,1.9,257,0.011,0.009,187,7.1,-0.283,1.0,1.1,0.076,0.7,,,,,,,,,0.9,,-0.239,0.025,
ANV,2,2017,3.6,0.5,12.9,,0.144,0.061,51,177,29,4.2,1409.0,10288.0,,,,,,0.485,,,0.9,1.3,0.5,3.587,2676.0,0.151,0.102,0.041,0.9,0.4,8.0,6.6,2.1,372,0.017,0.02,198,7.2,-0.093,1.0,1.1,0.102,0.5,,,,,,,,,1.1,,0.646,-0.023,
ANV,1,2017,9.9,0.3,20.4,,0.03,0.013,47,171,22,2.8,307.0,10536.0,,,,,,0.475,,,0.9,1.3,0.5,0.986,1626.0,0.125,0.066,0.036,1.0,0.5,13.8,5.1,2.1,445,0.021,0.03,196,7.7,-0.04,1.0,1.2,0.066,0.7,,,,,,,,,1.1,,0.174,0.019,
ANV,4,2016,13.5,0.2,19.9,,0.015,0.006,56,185,33,1.3,154.0,10342.0,,,,,,0.436,,,0.8,1.3,0.5,-3.316,1384.0,0.117,0.033,0.004,1.1,0.5,16.6,5.2,2.3,429,0.017,0.047,207,6.6,-0.041,0.9,1.2,0.033,0.1,,,,,,,,,1.3,,-0.254,0.002,
ANV,3,2016,-40.6,0.3,15.1,,-0.006,-0.003,51,186,25,2.2,-66.0,10319.0,,,,,,0.438,,,0.8,1.2,0.4,-0.931,1855.0,0.138,0.053,0.17,1.1,0.5,12.8,4.0,2.3,336,0.007,0.025,212,7.1,-0.012,0.9,1.1,0.053,3.6,,,,,,,,,1.3,,-0.252,0.104,
ANV,2,2016,-2.6,0.3,12.7,,-0.098,-0.037,44,204,41,-0.1,-965.0,9345.0,,,,,,0.375,,,0.6,1.1,0.3,27.092,2479.0,0.135,-0.002,-0.147,1.4,0.5,10.0,4.4,2.7,223,0.029,0.072,207,8.3,-0.041,0.8,1.0,-0.002,79.0,,,,,,,,,1.7,,-0.13,-0.086,
ANV,1,2016,-85.5,0.3,10.4,,-0.003,-0.001,48,212,33,1.5,-34.0,10230.0,,,,,,0.401,,,0.7,1.1,0.3,-1.986,2850.0,0.12,0.052,0.01,1.3,0.5,8.1,3.8,2.5,201,0.018,0.048,226,7.6,-0.004,0.8,1.3,0.052,0.2,,,,,,,,,1.5,,-0.089,0.002,
ANV,4,2015,86.5,0.3,10.3,,0.003,0.001,65,212,42,2.5,34.0,10213.0,,,,,,0.396,,,0.7,1.1,0.3,-0.902,3127.0,0.166,0.081,-0.037,1.3,0.5,7.6,3.8,2.5,179,0.01,0.026,235,5.6,0.0,0.8,1.1,0.081,-0.5,,,,,,,,,1.5,,0.14,-0.019,
ANV,3,2015,8.8,0.3,11.5,,0.034,0.014,60,189,38,2.3,356.0,10412.0,,,,,,0.397,,,0.7,1.0,0.3,-0.255,2742.0,0.165,0.071,0.013,1.2,0.5,8.5,4.7,2.5,85,0.007,0.02,211,6.1,0.0,0.8,1.4,0.071,0.3,,,,,,,,,1.5,,0.338,0.007,
ANV,2,2015,7.6,0.4,16.3,,0.046,0.019,55,196,58,0.6,478.0,10336.0,,,,,,0.388,,,0.6,1.0,0.3,-0.101,2050.0,0.155,0.041,0.011,1.2,0.5,10.8,4.6,2.6,46,0.013,0.028,193,6.7,0.0,0.8,1.4,0.041,0.4,,,,,,,,,1.6,,-0.053,-0.039,
ANV,1,2015,7.1,0.4,14.1,,0.05,0.022,63,171,35,,532.0,10750.0,,,,,,0.418,,,0.7,1.1,0.4,0.115,2165.0,0.123,0.049,0.026,1.0,0.4,9.1,3.5,2.4,163,0.004,0.01,199,5.8,0.0,0.9,1.1,0.049,0.6,,,,,,,,,1.4,,0.249,0.011,
ANV,4,2014,,,17.9,,0.045,0.02,74,157,36,1.7,477.0,10633.0,,,,,,0.407,,,0.7,1.0,0.4,1.709,1733.0,0.159,0.036,0.018,1.1,0.4,11.5,11.5,2.5,54,0.007,0.015,194,5.0,0.0,0.9,1.0,0.036,0.5,,,,,,,,,1.5,,0.455,0.01,
ANV,3,2014,,,24.9,,0.016,0.008,89,159,40,2.3,176.0,10525.0,,,,,,0.412,,,0.7,1.0,0.4,0.051,1191.0,0.157,0.047,0.035,1.1,0.4,15.1,10.1,2.4,44,0.083,0.16,209,4.1,0.0,0.9,1.0,0.047,0.7,,,,,,,,,1.4,,-0.021,0.019,
ANV,2,2014,,,22.6,,0.016,0.007,85,168,44,1.8,167.0,10329.0,,,,,,0.418,,,0.7,1.0,0.4,1.032,1217.0,0.18,0.053,0.022,1.0,0.4,14.2,27.2,2.4,40,0.022,0.046,209,4.3,0.0,0.9,1.0,0.053,0.4,,,,,,,,,1.4,,0.275,-0.036,
ANV,1,2014,,,28.4,,0.008,0.004,76,140,19,1.2,82.0,10716.0,,,,,,0.467,,,0.9,1.1,0.5,0.102,955.0,0.11,0.032,0.012,0.9,0.4,16.5,20.7,2.1,176,0.013,0.026,197,4.8,0.0,1.0,1.0,0.032,0.4,,,,,,,,,1.1,,0.086,0.006,
ANV,4,2013,,,25.6,,0.007,0.004,84,139,27,-0.3,74.0,10657.0,,,,,,0.482,,,0.9,1.1,0.5,-0.763,879.0,0.126,-0.008,-0.034,0.9,0.4,17.1,20.5,2.1,206,0.043,0.1,195,4.4,0.0,1.0,1.0,-0.008,4.4,,,,,,,,,1.1,,-0.188,-0.025,
ANV,3,2013,,,19.4,,0.029,0.016,100,148,31,2.2,316.0,10927.0,,,,,,0.512,,,1.1,1.4,0.7,0.839,1082.0,0.164,0.054,0.037,0.7,0.3,11.5,12.6,2.0,497,0.032,0.098,218,3.7,0.0,0.9,1.0,0.054,0.7,,,,,,,,,1.0,,0.465,0.018,
ANV,2,2013,,,26.8,,0.016,0.009,114,137,26,0.7,172.0,10735.0,,,,,,0.507,,,1.0,1.4,0.7,-0.286,739.0,0.144,0.019,0.003,0.7,0.4,16.7,23.9,2.0,457,0.046,0.137,225,3.2,0.0,0.8,1.8,0.019,0.3,,,,,,,,,1.0,,-0.236,-0.04,
ANV,1,2013,,,18.1,,0.021,0.013,97,140,15,1.0,241.0,11186.0,,,,,,0.565,,,1.3,1.5,0.7,-0.106,967.0,0.119,0.03,0.013,0.6,0.3,10.7,31.4,1.8,482,0.012,0.041,223,3.8,0.0,0.8,1.0,0.03,0.4,,,,,,,,,0.8,,-0.017,-0.001,
ANV,4,2012,,,17.6,,0.024,0.015,124,139,20,0.6,269.0,11192.0,,,,,,0.58,,,1.4,1.5,0.7,-0.455,984.0,0.156,0.019,0.019,0.6,0.3,9.9,30.4,1.7,482,0.054,0.162,244,2.9,0.0,0.7,1.0,0.019,1.0,,,,,,,,,0.7,,-0.138,0.04,
ANV,3,2012,,,12.6,,0.044,0.028,104,117,23,1.0,494.0,10762.0,,,,,,0.58,,,1.6,1.5,0.6,-0.211,1142.0,0.11,0.033,0.014,0.5,0.3,6.8,18.5,1.7,417,0.014,0.047,198,3.5,-0.007,0.8,0.2,0.033,0.1,,,,,,,,,0.6,,0.024,0.008,
ANV,2,2012,,,12.7,,0.057,0.038,99,84,17,1.3,627.0,10678.0,,,,,,0.602,,,1.8,1.6,0.9,-0.101,1114.0,0.132,0.048,0.018,0.5,0.3,6.5,32.1,1.7,430,0.082,0.205,165,3.7,-0.007,0.9,0.8,0.048,0.3,,,,,,,,,0.6,,0.314,-0.034,
ANV,1,2012,,,17.7,,0.061,0.044,91,91,14,1.0,697.0,11050.0,,,,,,0.649,,,2.2,1.9,1.1,0.122,848.0,0.123,0.048,0.031,0.3,0.2,6.3,24.5,1.5,551,0.088,0.192,167,4.0,-0.008,0.9,0.7,0.048,0.5,,,,,,,,,0.5,,0.713,0.005,
ANV,4,2011,,,20.5,,0.054,0.038,126,72,16,1.2,622.0,10991.0,,,,,,0.638,,,2.1,1.9,1.3,0.317,495.0,0.142,0.034,0.067,0.3,0.2,11.6,23.5,1.6,595,0.103,0.306,181,2.9,-0.008,0.8,0.8,0.034,1.5,,,,,,,,,0.5,,1.279,0.03,
ANV,3,2011,,,44.8,,0.041,0.029,133,77,30,0.9,472.0,10671.0,,,,,,0.654,,,2.4,2.1,1.5,0.21,217.0,0.086,0.022,0.046,0.2,0.2,22.5,7.8,1.5,579,0.115,0.336,181,2.7,0.0,0.8,0.6,0.022,1.2,,,,,,,,,0.4,,5.088,0.025,
ANV,2,2011,,,231.9,,0.035,0.024,151,83,33,1.0,390.0,10413.0,,,,,,0.674,,,2.8,2.2,1.6,-0.15,36.0,0.095,0.023,0.042,0.2,0.2,156.6,9.8,1.5,557,0.111,0.334,201,2.4,-0.002,0.7,0.6,0.023,1.1,,,,,,,,,0.4,,-0.952,-0.026,
ANV,1,2011,,,17.3,,0.04,0.03,118,93,20,-0.7,459.0,10696.0,,,,,,0.722,,,3.9,2.9,2.0,-0.252,742.0,0.066,-0.03,0.002,0.1,0.1,6.4,4.8,1.4,620,0.087,0.197,191,3.1,-0.097,0.7,1.0,-0.03,-0.1,,,,,,,,,0.3,,-0.453,-0.039,
ANV,4,2010,,,12.8,,0.054,0.038,136,76,31,0.0,613.0,11129.0,,,,,,0.706,,,3.5,2.7,2.1,-2.95,1356.0,0.162,0.001,0.044,0.2,0.1,4.6,6.9,1.4,644,0.048,0.08,181,2.7,-0.099,0.7,1.0,0.001,81.3,,,,,,,,,0.3,,-3.148,0.013,
ANV,3,2010,,,-31.1,,-0.027,-0.019,128,88,32,-0.2,-314.0,10989.0,,,,,,0.686,,,3.1,2.6,1.9,-0.152,-631.0,0.108,-0.004,0.038,0.2,0.2,-8.5,4.9,1.5,659,0.028,0.042,184,2.9,-0.098,0.7,1.0,-0.004,-10.7,,,,,,,,,0.3,,-0.175,-0.016,
ANV,2,2010,,,-31.7,,-0.032,-0.022,112,85,35,1.0,-370.0,11169.0,,,,,,0.661,,,2.3,2.1,1.5,-0.499,-766.0,0.169,0.027,0.076,0.3,0.2,-8.6,7.2,1.5,612,0.076,0.086,162,3.3,-0.099,0.8,1.0,0.027,2.8,,,,,,,,,0.4,,-0.647,-0.035,
ANV,1,2010,,,-11.1,,-0.062,-0.044,70,88,24,1.0,-740.0,11571.0,,,,,,0.711,,,2.6,2.2,1.6,-0.465,-2171.0,0.119,0.025,0.056,0.3,0.2,-3.2,7.1,1.4,615,0.083,0.095,133,5.2,0.0,0.8,1.0,0.025,2.2,,,,,,,,,0.4,,-0.382,0.041,
ANV,4,2009,,,-5.9,,-0.116,-0.073,95,86,33,-16.5,-1383.0,11113.0,,,,,,0.658,,,1.9,1.9,1.5,-0.149,-3515.0,-0.125,-0.3,-0.23,0.4,0.3,-3.0,9.6,1.5,600,0.026,0.037,149,3.8,-0.039,0.8,1.0,-0.3,0.8,,,,,,,,,0.5,,0.064,-0.07,
ANV,3,2009,,,-8.9,,-0.122,-0.076,80,94,73,-1.3,-1625.0,11952.0,,,,,,0.714,,,2.5,2.4,1.7,0.606,-3305.0,0.054,-0.021,0.01,0.3,0.2,-2.8,4.7,1.4,731,0.022,0.021,102,4.5,-0.039,0.8,1.0,-0.021,-0.5,,,,,,,,,0.4,,0.838,0.002,
ANV,2,2009,,,-13.6,,-0.078,-0.048,61,54,33,-4.4,-1012.0,11924.0,,,,,,0.689,,,2.2,2.2,1.5,3.57,-1798.0,0.01,-0.064,-0.033,0.3,0.2,-5.4,5.3,1.5,707,0.045,0.059,82,6.0,-0.039,1.1,1.0,-0.064,0.5,,,,,,,,,0.4,,9.223,-0.013,
ANV,1,2009,,,-139.2,,-0.017,-0.011,46,47,13,-3.1,-221.0,12077.0,,,,,,0.685,,,2.2,2.2,1.2,-1.252,-176.0,-0.045,-0.143,-0.158,0.3,0.2,-46.6,5.9,1.5,720,0.015,0.021,80,7.9,-0.06,1.2,1.0,-0.143,1.1,,,,,,,,,0.5,,,-0.051,
