ticker,quarter,year,shortAsset,cash,shortInvest,shortReceivable,inventory,longAsset,fixedAsset,asset,debt,shortDebt,longDebt,equity,capital,centralBankDeposit,otherBankDeposit,otherBankLoan,stockInvest,customerLoan,badLoan,provision,netCustomerLoan,otherAsset,otherBankCredit,oweOtherBank,oweCentralBank,valuablePaper,payableInterest,receivableInterest,deposit,otherDebt,fund,unDistributedIncome,minorShareHolderProfit,payable
LPB,3,2020,,2232,,,,,1542,211978,198213,,,13765,9769,1937,2624,500,36829,159149,2611.0,-1912,157237,8861,4890,2842,246,29396,4733,6024,154611,29396,1473,2522.0,0.0,198213
LPB,2,2020,,2282,,,,,1493,213729,200553,,,13176,9769,1881,9917,900,38226,152324,2506.0,-1824,150500,8344,21864,5659,264,22822,4830,5320,143918,22822,1473,1933.0,0.0,200553
LPB,1,2020,,1600,,,,,1475,202930,189865,,,13065,9769,3353,7664,1400,36414,144512,2080.0,-1712,142800,8116,7745,2671,279,28147,4554,4980,144001,28147,1473,1823.0,0.0,189865
LPB,4,2019,,1214,,,,,1503,202058,189478,,,12580,8881,6622,9263,2401,35121,140523,2030.0,-1721,138802,7045,12947,4586,287,28156,4576,4287,136847,28156,1473,2162.0,0.0,189478
LPB,3,2019,,2987,,,,,1502,193536,181246,,,12291,8881,4570,8133,2654,33437,134742,1990.0,-1604,133138,7005,11774,4190,2296,23743,3848,4212,132997,23743,1210,2136.0,0.0,181246
LPB,2,2019,,2284,,,,,1436,189955,178077,,,11877,8881,4197,10512,2710,34169,129210,1907.0,-1545,127664,6886,13739,5818,3827,18766,3770,4081,130053,18766,1210,1723.0,0.0,178077
LPB,1,2019,,2199,,,,,1443,181901,170283,,,11618,8881,5870,5230,1155,36702,123758,1682.0,-1571,122187,7032,15451,5641,2602,14887,3737,3599,125843,14887,1205,1468.0,0.0,170283
LPB,4,2018,,1664,,,,,1462,175095,164894,,,10201,7500,6256,4208,905,35991,119193,1680.0,-1483,117710,6838,12048,4393,7345,10120,4067,3806,124948,10120,1205,1432.0,0.0,164894
LPB,3,2018,,1309,,,,,1470,167328,157261,,,10067,7500,5591,1771,1205,35062,115195,1524.0,-1294,113901,7004,8027,3460,2308,10001,3860,3701,127542,10001,1066,1438.0,0.0,157261
LPB,2,2018,,1300,,,,,1493,175833,166084,,,9749,7500,6753,8179,2944,34912,114525,1177.0,-1318,113207,7051,270,1412,2317,10396,3287,3789,146316,10396,1066,1120.0,0.0,166084
LPB,1,2018,,1561,,,,,1427,169797,160139,,,9658,7500,6002,7890,2045,37026,108137,1154.0,-1207,106930,6922,1341,1372,2325,6151,2584,3115,144349,6151,1066,1092.0,0.0,160139
LPB,4,2017,,893,,,,,1454,163434,154050,,,9383,6460,10940,10922,1435,32189,100621,1074.0,-1229,99392,6214,11486,2053,1332,6157,2298,2935,128275,6157,1066,1794.0,0.0,154050
LPB,3,2017,,1691,,,,,1343,148049,138908,,,9141,6460,9701,1247,5,34134,94867,1132.0,-1192,93674,6258,2816,1469,2323,6192,2004,3052,122444,6192,868,1750.0,0.0,138908
LPB,2,2017,,945,,,,,1275,142180,133458,,,8722,6460,5751,1173,305,34851,92532,1216.0,-1170,91362,6523,10345,4344,1328,5823,1887,3375,108118,5823,868,1331.0,0.0,133458
LPB,1,2017,,819,,,,,1223,138023,129657,,,8366,6460,2215,1834,1735,35353,88869,1197.0,-1092,87777,7008,4657,4319,1094,4582,1745,2717,111494,4582,868,975.0,0.0,129657
LPB,4,2016,,640,,,,,1255,141865,133533,,,8332,6460,12220,8097,1185,33571,79676,,-970,78706,6177,7960,6837,311,4100,1671,2862,110985,4100,868,941.0,0.0,133533
LPB,3,2016,,1131,,,,,1173,133080,125112,,,7969,6460,11494,1990,499,37132,72657,,-777,71880,7785,8102,6536,296,3000,1699,2959,104053,3000,713,732.0,0.0,125112
LPB,2,2016,,651,,,,,1180,127789,120150,,,7638,6460,4625,6941,2678,36709,64972,,-727,64245,10735,1689,2435,260,2000,1559,3718,110806,2000,713,401.0,0.0,120150
LPB,1,2016,,855,,,,,1142,113023,105541,,,7482,6460,972,4128,1273,35437,58645,,-695,57950,11214,5030,3330,631,2000,1446,3429,91571,2000,713,246.0,0.0,105541
LPB,4,2015,,481,,,,,1172,107587,99987,,,7601,6460,1885,4674,752,32485,56165,,-695,55470,10637,6918,4282,6345,2000,1471,3530,77629,2000,713,364.0,0.0,99987
LPB,3,2015,,490,,,,,1147,106629,99072,,,7556,6460,2642,2542,337,32710,54610,485.0,-606,54003,12751,6800,3896,36,0,1560,4047,85355,0,663,370.0,0.0,99072
LPB,2,2015,,447,,,,,1163,101913,94516,,,7397,6460,797,1633,2301,32980,51400,,-616,50784,11802,5948,2573,25,0,1306,3932,83319,0,663,211.0,0.0,94516
LPB,1,2015,,503,,,,,1098,103188,95828,,,7360,6460,1454,1814,1721,37276,47962,,-494,47468,11855,9659,2157,230,0,1095,3536,81303,0,663,174.0,0.0,95828
LPB,4,2014,,325,,,,,1081,100802,93411,,,7391,6460,1618,6003,3683,36577,41289,,-473,40816,10698,10520,2331,26,0,1303,3198,77820,0,663,205.0,0.0,93411
LPB,3,2014,,350,,,,,1004,89191,81974,,,7217,6460,1756,7586,2250,27393,36796,,-411,36385,12467,3550,820,17,0,1355,2736,74209,0,595,99.0,0.0,81974
LPB,2,2014,,346,,,,,946,82807,75360,,,7448,6460,1106,5882,1073,27877,31639,,-513,31125,14452,4519,1026,20,0,1023,2447,66733,0,595,329.0,0.0,75360
LPB,4,2013,,207,,,,,810,79594,72323,,,7271,6460,6560,10572,1241,22133,29548,,-594,28954,9117,14060,1479,19,0,672,1837,55553,0,595,153.0,0.0,72323
LPB,2,2013,,214,,,,,764,78206,71049,,,7157,6460,923,3931,7857,21314,32856,894.0,-466,32391,10807,4032,10197,10,0,946,1745,55598,0,513,123.0,0.0,71049
LPB,4,2012,,183,,,,,747,66413,59022,,,7391,6460,3216,9066,6333,15541,22992,,-403,22588,8738,9148,7134,5,0,686,1325,41337,0,513,355.0,0.0,59022
LPB,4,2011,,164,,,,,601,56132,49538,,,6594,6010,1390,19839,0,16844,12757,,-117,12640,4615,16942,3543,1000,1005,582,866,25658,1005,387,134.0,0.0,49538
TCB,3,2022,,3026,,,,,7282,671354,561454,,,109899,35172,4709,65183,7215,104673,410546,2665.0,-4397,406148,71795,68284,110868,6,42858,4750,8681,318919,42858,9151,64059.0,1032.0,561454
TCB,2,2022,,3204,,,,,7220,623739,519263,,,104475,35109,4814,57270,14962,98072,391824,2359.0,-4049,387775,49269,57307,83894,2,37122,3375,8072,321634,37122,9152,58761.0,963.0,519263
TCB,1,2022,,3277,,,,,7265,615270,516684,,,98586,35109,8999,58126,14405,124013,365743,2442.0,-3927,361815,35820,60349,77649,223,32731,3369,7253,328914,32731,9156,52958.0,884.0,516684
TCB,4,2021,,3579,,,,,7224,568811,475756,,,93056,35109,4909,39520,31065,102670,347341,2294.0,-3736,343606,34724,45606,66853,1,33680,3098,5808,314753,33680,9156,47469.0,845.0,475756
TCB,3,2021,,3303,,,,,7106,541635,453251,,,88384,35109,3395,51058,26570,99347,321042,1829.0,-3373,317669,31920,31079,59269,15,34003,3074,6224,316376,34003,6784,45261.0,753.0,453251
TCB,2,2021,,3554,,,,,6739,504304,420403,,,83901,35049,4405,31310,20775,95560,313514,1118.0,-2896,310618,30041,43861,46781,0,27678,2643,5736,289335,27678,6790,40924.0,659.0,420403
TCB,1,2021,,4273,,,,,4726,462823,383730,,,79093,35049,1764,22454,15907,91447,296290,1135.0,-2491,293799,27336,24610,34409,2,26035,2897,5664,287446,26035,6790,36213.0,563.0,383730
TCB,4,2020,,3664,,,,,4613,439603,364988,,,74615,35049,10253,21113,7882,92807,277525,1295.0,-2214,275310,22836,21232,26253,0,27900,3252,5185,277459,27900,6790,31816.0,484.0,364988
TCB,3,2020,,4205,,,,,4273,401462,330853,,,70608,35001,9729,22303,4294,104978,230716,1384.0,-2048,228668,21878,16856,25603,0,22785,3736,5988,252572,22785,5172,29503.0,457.0,330853
TCB,2,2020,,4106,,,,,4126,395861,328432,,,67429,35001,8845,36014,9271,78908,231666,2100.0,-2280,229385,24063,16727,26851,0,23404,3928,5598,249857,23404,5173,26404.0,376.0,328432
TCB,1,2020,,4151,,,,,3493,391808,327217,,,64591,35001,5284,26564,4426,95839,232021,2530.0,-2983,229038,21862,36325,26601,1004,17472,3613,6614,235099,17472,5173,23587.0,340.0,327217
TCB,4,2019,,4821,,,,,3208,383699,321627,,,62073,35001,3192,38596,9394,76108,230802,3078.0,-2917,227885,19334,38632,22634,0,17461,3479,5554,231297,17461,5173,21130.0,292.0,321627
TCB,3,2019,,5409,,,,,3504,367538,308598,,,58941,34966,6564,28820,14484,89558,205317,3704.0,-2855,202462,15567,48419,10438,2000,14489,3542,5112,218655,14489,3858,19439.0,201.0,308598
TCB,2,2019,,5034,,,,,3439,360662,304296,,,56366,34966,9326,33026,9761,103390,185432,3302.0,-2545,182887,12620,47003,9960,3063,12642,3797,4649,220263,12642,3866,16885.0,173.0,304296
TCB,1,2019,,4785,,,,,3104,326112,272237,,,53875,34966,5330,33454,12356,93080,163835,2924.0,-2563,161272,11542,31159,7484,2699,12866,3498,4739,207978,12866,3868,14486.0,79.0,272237
TCB,4,2018,,2606,,,,,1719,321049,269267,,,51783,34966,10555,24226,11390,94097,159942,2803.0,-2385,157557,17703,28973,7452,6025,13178,3425,5738,201471,13178,3868,12403.0,69.0,269267
TCB,3,2018,,4042,,,,,1586,311796,262315,,,49481,34966,5583,27667,16070,74589,166939,3428.0,-2657,164282,16772,29389,10183,2000,17240,3563,6036,193583,17240,2651,11388.0,0.0,262315
TCB,2,2018,,3590,,,,,1489,300405,252975,,,47429,11655,3212,37976,13345,61988,166700,3396.0,-2519,164181,13410,27935,9771,2000,18904,3079,4672,186283,18904,6148,15156.0,0.0,252975
TCB,1,2018,,3671,,,,,1483,273153,235537,,,37616,11655,3524,16918,15067,57090,163948,3068.0,-2338,161611,12448,17873,7528,2000,20074,2861,4400,181391,20074,6148,13055.0,0.0,235537
TCB,4,2017,,2344,,,,,1511,269392,242462,,,26931,11655,4318,16205,13913,58310,160849,2584.0,-1885,158964,12542,21274,25049,1000,17640,2764,3877,170971,17640,6157,10997.0,0.0,242462
TCB,3,2017,,3137,,,,,1461,233502,214069,,,19433,8878,3605,10636,11002,53600,137373,2657.0,-1807,135565,13151,17205,10851,2000,11495,2938,5728,166323,11495,5219,9380.0,0.0,214069
TCB,2,2017,,2873,,,,,1473,232342,210591,,,21751,8878,7044,8753,12436,56433,131884,2716.0,-1726,130159,11835,14733,6149,1000,10320,2888,5231,172103,10320,5219,7673.0,0.0,210591
TCB,1,2017,,3179,,,,,1529,232522,211870,,,20653,8878,4127,10918,10278,55154,137747,2601.0,-1572,136175,9837,10572,6345,432,10397,2426,4440,178623,10397,5219,6548.0,0.0,211870
TCB,4,2016,,2957,,,,,1583,235363,215731,,,19632,8878,2534,9059,12540,54277,142616,2246.0,-1495,141121,9996,15115,9771,1448,10415,2195,3989,173449,10415,5223,5531.0,0.0,215731
TCB,3,2016,,2930,,,,,1513,222770,204027,,,18743,8878,6019,4123,8062,53547,135602,2460.0,-1566,134036,10955,20307,5292,0,9842,2353,4758,163515,9842,4745,5125.0,0.0,204027
TCB,2,2016,,2840,,,,,1562,212676,194941,,,17736,8878,3433,7615,10396,48956,127737,2385.0,-1428,126309,9949,23088,8011,0,8048,2488,4365,150033,8048,4745,4102.0,0.0,194941
TCB,1,2016,,2750,,,,,880,199003,182047,,,16957,8878,4217,6042,10960,49311,114024,2322.0,-1288,112736,10436,13031,7503,0,8103,2283,3362,148817,8103,4745,3310.0,0.0,182047
TCB,4,2015,,2754,,,,,882,192009,175481,,,16528,8878,1603,7487,7275,47490,111626,1864.0,-1164,110461,12355,8079,12667,0,8134,2087,3047,142240,8134,4753,2897.0,0.0,175481
TCB,3,2015,,2758,,,,,931,175217,159056,,,16161,8878,3896,7407,5767,47929,93925,2133.0,-1129,92796,11988,6814,5251,0,6395,1982,3874,136631,6395,4549,2740.0,0.0,159056
TCB,2,2015,,2559,,,,,975,172744,156989,,,15755,8878,1279,8913,10359,45728,90900,2167.0,-1023,89877,11647,8674,9243,0,6477,1901,3590,129016,6477,4550,2337.0,0.0,156989
TCB,1,2015,,2495,,,,,1011,179100,163806,,,15294,8878,4652,7004,10549,51209,88720,2286.0,-1108,87613,13197,11564,15248,203,6442,1829,3278,126886,6442,4550,1858.0,0.0,163806
TCB,4,2014,,2724,,,,,1037,175915,160916,,,15000,8878,1168,9588,9344,57759,80308,1914.0,-960,79348,13569,7847,11625,0,6254,1908,3341,131438,6254,4552,1570.0,0.0,160916
TCB,3,2014,,2277,,,,,996,170768,155946,,,14822,8878,2735,11505,6474,59921,71489,2116.0,-956,70533,15030,11981,12883,0,5571,1665,4692,121733,5571,4371,1572.0,0.0,155946
TCB,2,2014,,2469,,,,,1022,171081,156420,,,14661,8878,2067,9795,6782,59175,74022,3049.0,-1122,72900,15509,8808,12699,0,4619,2265,5430,124743,4619,0,1410.0,0.0,156420
TCB,1,2014,,2123,,,,,981,164135,149686,,,14449,8878,699,8609,5393,57873,71858,3303.0,-1275,70583,16486,6790,9407,0,4659,2309,5508,124014,4659,4372,1194.0,0.0,149686
TCB,4,2013,,2291,,,,,1033,158897,144977,,,13920,8878,2831,11857,3599,50894,70275,2566.0,-1186,69089,15917,4565,10660,0,5643,1861,5257,119978,5643,4370,672.0,0.0,144977
TCB,3,2013,,2421,,,,,1069,165879,152031,,,13848,8848,3770,24707,2409,44080,69952,4146.0,-1546,68406,17719,10788,13898,0,4536,1734,5637,117236,4536,4279,718.0,0.0,152031
TCB,2,2013,,2999,,,,,1033,171394,157611,,,13783,8848,5447,24337,1362,45451,69865,3690.0,-1272,68593,20764,15205,18785,0,6670,2151,6986,111591,6670,4279,627.0,0.0,157611
TCB,1,2013,,3669,,,,,1125,175863,162188,,,13675,8848,3753,22030,3113,49013,68436,2407.0,-1448,66989,24776,14600,19603,0,7646,1901,5874,114096,7646,3476,1355.0,0.0,162188
TCB,4,2012,,4529,,,,,1146,179733,166443,,,13290,8848,5577,21114,10196,47516,68261,,-1127,67134,21204,14921,24250,0,10451,1783,5074,111462,10451,3475,966.0,0.0,166443
TCB,3,2012,,6523,,,,,1257,178267,163863,,,14404,8848,5884,28370,416,49462,61309,1893.0,-852,60456,24563,21800,18192,0,18987,2278,5643,99560,18987,3332,2291.0,0.0,163863
TCB,2,2012,,5853,,,,,1240,179792,165883,,,13909,8788,2487,38161,364,47585,62649,1843.0,-935,61714,22374,26502,13496,2900,20819,2426,5198,96739,20819,3339,1892.0,0.0,165883
MSN,3,2022,36802,6046,1679,12788,14329,91630,43261,128431,92830,40144,20787,35602,14237,,,,,,,,,,,,,,,,,10013,,0.0,9951.0,92830
MSN,2,2022,36815,9714,647,10831,13763,88445,41906,125260,86464,30751,26121,38796,14237,,,,,,,,,,,,,,,,,9323,,0.0,9596.0,86464
MSN,1,2022,38346,12349,587,10445,13151,85938,42012,124284,87546,19183,39253,36738,11805,,,,,,,,,,,,,,,,,7475,,0.0,9251.0,87546
MSN,4,2021,43630,22305,333,6634,12813,82463,42654,126093,83757,18806,39372,42337,11805,,,,,,,,,,,,,,,,,1513,,0.0,9526.0,83757
MSN,3,2021,36889,12300,350,8562,13732,86508,46967,123396,91030,20256,40780,32367,11805,,,,,,,,,,,,,,,,,3926,,0.0,10850.0,91030
MSN,2,2021,34399,11544,438,7535,13007,86298,48438,120697,89260,20712,40407,31437,11805,,,,,,,,,,,,,,,,,4302,,0.0,10090.0,89260
MSN,1,2021,31328,7118,551,8921,12631,84939,48495,116267,90861,21226,42064,25405,11747,,,,,,,,,,,,,,,,,3980,,0.0,9233.0,90861
MSN,4,2020,29761,7721,447,7051,12498,85976,49582,115737,90706,22545,39466,25030,11747,,,,,,,,,,,,,,,,,2472,,0.0,9093.0,90706
MSN,3,2020,25575,5608,295,6336,11426,83690,47611,109265,80669,21758,31827,28596,11747,,,,,,,,,,,,,,,,,3741,,0.0,8035.0,80669
MSN,2,2020,24716,4696,267,5995,11734,80288,42733,105004,73786,21486,27228,31218,11689,,,,,,,,,,,,,,,,,3934,,0.0,8075.0,73786
MSN,1,2020,30898,3711,982,14856,9699,74178,41139,105076,53509,22145,17131,51566,11689,,,,,,,,,,,,,,,,,177,,0.0,9183.0,53509
MSN,4,2019,24262,6801,784,5418,9622,73035,40792,97297,45409,18340,11676,51888,11689,,,,,,,,,,,,,,,,,123,,0.0,9108.0,45409
MSN,3,2019,19179,7359,404,4188,6003,53229,26806,72408,33892,15180,10298,38516,11689,,,,,,,,,,,,,,,,,294,,0.0,4870.0,33892
MSN,2,2019,14369,4814,142,2261,6001,53653,28377,68021,31993,12028,11793,36028,11689,,,,,,,,,,,,,,,,,504,,0.0,4750.0,31993
MSN,1,2019,12298,3083,383,2147,5625,52764,29105,65062,30148,10097,13133,34914,11631,,,,,,,,,,,,,,,,,225,,0.0,4707.0,30148
MSN,4,2018,12500,4586,376,2413,4333,52079,29204,64579,30499,9244,12752,34080,11631,,,,,,,,,,,,,,,,,296,,,4593.0,30499
MSN,3,2018,13466,4955,607,2224,4903,51349,28592,64815,42542,7546,26756,22273,11631,,,,,,,,,,,,,,,,,296,,,4653.0,42542
MSN,2,2018,13272,5519,579,1520,4944,50881,29073,64153,42137,8105,26628,22017,11631,,,,,,,,,,,,,,,,,255,,,5002.0,42137
MSN,1,2018,13163,4391,1154,2109,4908,48645,29273,61808,42228,8942,25655,19580,11574,,,,,,,,,,,,,,,,,285,,,4731.0,42228
MSN,4,2017,15145,7417,640,2247,4333,48384,29830,63529,43303,9166,25630,20225,11574,,,,,,,,,,,,,,,,,803,,,5388.0,43303
MSN,3,2017,15102,4766,1671,3793,4393,50996,28873,66098,41032,6749,26399,25066,11574,,,,,,,,,,,,,,,,,79,,,5977.0,41032
MSN,2,2017,14938,6034,632,2592,5246,50540,29261,65478,41507,8221,25816,23971,11475,,,,,,,,,,,,,,,,,158,,,5708.0,41507
MSN,1,2017,17279,7048,1656,2313,5884,50324,29293,67604,47028,7016,32490,20576,11475,,,,,,,,,,,,,,,,,157,,,5062.0,47028
MSN,4,2016,22876,13149,1771,2277,5390,50163,29821,73039,52726,8618,32472,20313,7681,,,,,,,,,,,,,,,,,2528,,,5036.0,52726
MSN,3,2016,23025,11723,3351,2217,5396,50155,29321,73179,49828,9633,31538,23351,7561,,,,,,,,,,,,,,,,,82,,,7530.0,49828
MSN,2,2016,18542,8540,3417,2267,3973,49907,26666,68450,45322,7407,29525,23128,7561,,,,,,,,,,,,,,,,,105,,,7429.0,45322
MSN,1,2016,18304,4687,6992,2323,3670,49200,26989,67504,43970,6752,29368,23534,7467,,,,,,,,,,,,,,,,,290,,,8447.0,43970
MSN,4,2015,16709,8324,294,3127,4418,55140,26998,71850,44741,8367,27253,27109,7467,,,,,,,,,,,,,,,,,398,,,10494.0,44741
MSN,3,2015,17608,7332,1591,3692,4481,51483,24911,69090,43679,7418,28010,25411,7467,,,,,,,,,,,,,,,,,274,,,9715.0,43679
MSN,2,2015,21070,9555,2067,3401,5621,50229,24841,71299,45347,6467,30386,25951,7358,,,,,,,,,,,,,,,,,339,,,10596.0,45347
MSN,1,2015,12321,4750,1418,3825,1980,36868,24401,49190,27210,4905,17327,15020,7358,,,,,,,,,,,,,,,,,304,,,0.0,27210
MSN,4,2014,16428,5166,4042,5177,1605,36537,24065,52965,31040,6042,17522,15016,7358,,,,,,,,,,,,,,,,,1894,,,0.0,31040
MSN,3,2014,9320,2897,2763,1517,1779,37342,22236,46662,24602,3343,16113,14331,7358,,,,,,,,,,,,,,,,,161,,,0.0,24602
MSN,2,2014,9012,5161,283,1523,1632,36459,21493,45471,23691,2250,16199,14264,7349,,,,,,,,,,,,,,,,,147,,,0.0,23691
MSN,1,2014,10121,4608,2634,1343,1294,36134,21438,46255,22880,3475,14820,14790,7349,,,,,,,,,,,,,,,,,101,,,0.0,22880
MSN,4,2013,11199,5699,3287,975,1071,35290,23121,46489,23238,6636,12067,14947,7349,,,,,,,,,,,,,,,,,101,,,0.0,23238
MSN,3,2013,9933,6115,1335,1038,1218,34064,21868,43997,22304,4413,13994,12631,7051,,,,,,,,,,,,,,,,,90,,,0.0,22304
MSN,2,2013,8581,6342,0,1010,1016,32944,20782,41524,18821,3304,11176,15269,7051,,,,,,,,,,,,,,,,,79,,,0.0,18821
MSN,1,2013,9315,6858,287,1236,787,31305,19098,40620,18529,2697,11275,15527,6873,,,,,,,,,,,,,,,,,57,,,0.0,18529
MSN,4,2012,9221,5719,1841,936,564,29527,17728,38749,18989,1793,12647,13928,6873,,,,,,,,,,,,,,,,,401,,,0.0,18989
MSN,3,2012,13639,7459,1613,3362,996,25311,15055,38950,17529,1005,12769,15293,6873,,,,,,,,,,,,,,,,,408,,,0.0,17529
MSN,2,2012,12480,8921,1488,964,920,23698,13436,36178,16051,471,11920,14164,6873,,,,,,,,,,,,,,,,,396,,,0.0,16051
MSN,1,2012,17127,13467,1556,1092,802,22210,12238,39337,17330,1616,13063,16227,5153,,,,,,,,,,,,,,,,,4,,,0.0,17330
MSN,4,2011,12538,9574,1223,909,603,20458,10622,32995,11877,2032,7410,15877,5153,,,,,,,,,,,,,,,,,10,,,0.0,11877
MSN,3,2011,11707,7930,2330,681,501,18429,9226,30136,10499,1020,7593,14983,5153,,,,,,,,,,,,,,,,,4,,,0.0,10499
MSN,2,2011,9049,7230,748,535,462,17822,8699,26871,7698,610,5281,14625,5153,,,,,,,,,,,,,,,,,3,,,0.0,7698
MSN,1,2011,5805,3703,1261,462,331,17492,8397,23297,7917,1018,5134,12022,5153,,,,,,,,,,,,,,,,,6,,,0.0,7917
MSN,4,2010,4649,3395,490,329,289,16273,8061,20922,8268,875,5016,11019,5153,,,,,,,,,,,,,,,,,982,,,0.0,8268
MSN,3,2010,4036,1153,1623,801,344,4828,849,8864,2988,640,1618,5291,4854,,,,,,,,,,,,,,,,,3,,,0.0,2988
MSN,2,2010,2576,980,815,361,316,4728,734,7305,1793,486,760,5096,4854,,,,,,,,,,,,,,,,,2,,,0.0,1793
MSN,1,2010,2514,485,1284,386,281,4676,693,7190,1999,658,785,4856,4854,,,,,,,,,,,,,,,,,3,,,0.0,1999
MSN,4,2009,2448,819,1080,289,193,4540,602,6987,1950,669,753,4731,4854,,,,,,,,,,,,,,,,,4,,,0.0,1950
MSN,3,2009,2128,753,647,359,311,4469,461,6597,2074,525,1004,4169,4286,,,,,,,,,,,,,,,,,5,,,0.0,2074
FCN,3,2022,5138,248,29,2853,1735,2390,1821,7529,4128,1411,1260,3401,1574,,,,,,,,,,,,,,,,,95,,0.0,800.0,4128
FCN,2,2022,5361,303,37,3077,1688,2412,1838,7773,4360,1619,1001,3413,1574,,,,,,,,,,,,,,,,,96,,0.0,805.0,4360
FCN,1,2022,4782,257,50,2434,1786,2353,1858,7135,4207,1290,1100,2928,1574,,,,,,,,,,,,,,,,,77,,0.0,279.0,4207
FCN,4,2021,5143,316,52,2818,1710,2455,1887,7598,4594,1311,1160,3004,1574,,,,,,,,,,,,,,,,,78,,0.0,302.0,4594
FCN,3,2021,5341,339,35,2647,1957,2259,684,7600,5033,1624,1139,2566,1254,,,,,,,,,,,,,,,,,146,,0.0,317.0,5033
FCN,2,2021,5716,325,37,3223,1773,2103,704,7819,5286,1674,931,2533,1254,,,,,,,,,,,,,,,,,150,,0.0,302.0,5286
FCN,1,2021,5829,283,36,3942,1331,1303,665,7131,4594,1566,654,2537,1254,,,,,,,,,,,,,,,,,140,,0.0,286.0,4594
FCN,4,2020,5574,358,34,3988,1026,1198,675,6772,4269,1179,411,2502,1254,,,,,,,,,,,,,,,,,136,,0.0,266.0,4269
FCN,3,2020,4994,393,9,3583,821,1302,588,6296,3819,1133,324,2477,1195,,,,,,,,,,,,,,,,,242,,0.0,262.0,3819
FCN,2,2020,4852,244,19,3583,831,1101,647,5953,3508,989,341,2445,1195,,,,,,,,,,,,,,,,,154,,0.0,245.0,3508
FCN,1,2020,4559,165,56,3332,812,1106,638,5666,3205,781,365,2461,1195,,,,,,,,,,,,,,,,,102,,0.0,249.0,3205
FCN,4,2019,4691,239,56,3554,669,1053,678,5744,3373,745,374,2370,1195,,,,,,,,,,,,,,,,,109,,0.0,180.0,3373
FCN,3,2019,3926,176,58,2690,817,989,691,4915,2690,704,376,2225,1195,,,,,,,,,,,,,,,,,98,,0.0,93.0,2690
FCN,2,2019,3985,161,79,2832,747,1082,722,5067,2788,635,392,2279,1138,,,,,,,,,,,,,,,,,232,,0.0,224.0,2788
FCN,1,2019,3917,163,1,2750,646,862,711,4779,2803,559,327,1976,943,,,,,,,,,,,,,,,,,84,,0.0,156.0,2803
FCN,4,2018,3812,211,1,2822,483,905,750,4716,2808,553,337,1908,943,,,,,,,,,,,,,,,,,95,,,151.0,2808
FCN,3,2018,3324,431,1,2009,657,904,739,4228,2471,532,352,1758,899,,,,,,,,,,,,,,,,,178,,,149.0,2471
FCN,2,2018,3095,364,1,1965,604,1095,715,4190,2405,525,335,1785,899,,,,,,,,,,,,,,,,,173,,,139.0,2405
FCN,1,2018,3198,626,1,1847,501,954,629,4153,2326,494,338,1672,874,,,,,,,,,,,,,,,,,110,,,0.0,2326
FCN,4,2017,2820,234,1,1993,406,983,646,3803,2406,526,347,1397,544,,,,,,,,,,,,,,,,,28,,,292.0,2406
FCN,3,2017,2368,193,13,1475,523,1221,780,3588,2138,510,403,1450,544,,,,,,,,,,,,,,,,,34,,,331.0,2138
FCN,2,2017,2210,180,13,1311,420,1124,759,3334,2060,553,392,1274,495,,,,,,,,,,,,,,,,,81,,,282.0,2060
FCN,1,2017,2273,153,13,1369,424,1119,771,3392,2107,546,405,1025,495,,,,,,,,,,,,,,,,,28,,,0.0,2107
FCN,4,2016,2347,252,13,1510,320,1191,752,3538,2381,498,422,886,477,,,,,,,,,,,,,,,,,127,,,0.0,2381
FCN,3,2016,2006,192,13,951,634,1146,753,3152,2154,560,318,766,457,,,,,,,,,,,,,,,,,28,,,0.0,2154
FCN,2,2016,2044,188,1,1048,605,1092,688,3135,2152,482,302,983,457,,,,,,,,,,,,,,,,,69,,,219.0,2152
FCN,1,2016,2068,199,1,1178,525,1015,669,3083,2075,409,284,777,457,,,,,,,,,,,,,,,,,15,,,0.0,2075
FCN,4,2015,1939,300,1,1062,389,1002,660,2941,1942,415,285,781,457,,,,,,,,,,,,,,,,,41,,,0.0,1942
FCN,3,2015,1479,159,0,832,445,987,434,2466,1683,443,190,783,457,,,,,,,,,,,,,,,,,21,,,70.0,1683
FCN,2,2015,1427,204,0,847,344,943,432,2371,1561,403,0,809,457,,,,,,,,,,,,,,,,,10,,,64.0,1561
FCN,1,2015,1483,201,0,884,279,844,441,2327,1521,254,371,740,457,,,,,,,,,,,,,,,,,3,,,0.0,1521
FCN,4,2014,1460,237,0,976,153,782,418,2242,1449,189,363,718,457,,,,,,,,,,,,,,,,,1,,,0.0,1449
FCN,3,2014,1022,198,0,551,170,696,389,1718,1008,190,315,637,457,,,,,,,,,,,,,,,,,1,,,0.0,1008
FCN,2,2014,1297,346,0,744,124,545,307,1843,1125,229,318,657,457,,,,,,,,,,,,,,,,,1,,,0.0,1125
FCN,1,2014,1070,149,5,730,131,520,292,1590,887,196,37,632,398,,,,,,,,,,,,,,,,,1,,,0.0,887
FCN,4,2013,1168,360,5,636,138,426,266,1594,898,181,41,627,398,,,,,,,,,,,,,,,,,1,,,0.0,898
FCN,3,2013,964,285,0,450,196,405,269,1369,707,177,50,595,398,,,,,,,,,,,,,,,,,1,,,0.0,707
